title,movieId,userId
"Other Guys, The (2010)",79592,72
Milk (2008),63876,72
"Help, The (2011)",88810,72
Enchanted (2007),56152,72
Marie Antoinette (2006),45880,72
"Scanner Darkly, A (2006)",27904,72
Surrogates (2009),71530,73
Saw (2004),8957,73
Bowling for Columbine (2002),5669,73
Spellbound (2002),6331,73
Little Miss Sunshine (2006),46578,73
Inception (2010),79132,73
Inglourious Basterds (2009),68157,73
William Shakespeare's A Midsummer Night's Dream (1999),2622,73
P.S. I Love You (2007),56941,73
Persepolis (2007),55442,73
Liar Liar (1997),1485,73
Dr. No (1962),2949,74
RoboCop (1987),2985,74
Fight Club (1999),2959,74
Rambo III (1988),2404,74
RoboCop 2 (1990),2986,74
Babe: Pig in the City (1998),2384,74
Office Space (1999),2502,74
"Dark Crystal, The (1982)",2140,74
Peter Pan (1953),2087,74
Elizabeth (1998),2336,74
Easy Rider (1969),3168,74
Iron Man 3 (2013),102125,75
Date Night (2010),76293,75
Letters from Iwo Jima (2006),50068,75
Kiss Kiss Bang Bang (2005),38061,75
Mystic River (2003),6870,75
Monsters University (2013),103141,75
27 Dresses (2008),56949,75
Collateral (2004),8798,75
Hero (Ying xiong) (2002),7090,75
Hot Shots! (1991),5541,75
Donnie Darko (2001),4878,75
Down Periscope (1996),135,76
Ace Ventura: When Nature Calls (1995),19,76
Resident Evil (2002),5219,76
"Pink Panther, The (1963)",6662,76
Rise of the Planet of the Apes (2011),88744,76
Valkyrie (2008),64983,76
Talladega Nights: The Ballad of Ricky Bobby (2006),46970,76
Layer Cake (2004),27831,76
Before Sunset (2004),8638,76
Shaun of the Dead (2004),8874,76
Clerks II (2006),45728,76
Interstellar (2014),109487,77
Hanna (2011),86190,77
3:10 to Yuma (2007),54997,77
Pirates of the Caribbean: Dead Man's Chest (2006),45722,77
"Good bye, Lenin! (2003)",7323,77
22 Jump Street (2014),112138,77
How to Train Your Dragon 2 (2014),112175,77
Mission: Impossible - Rogue Nation (2015),111781,77
Birdman: Or (The Unexpected Virtue of Ignorance) (2014),112183,77
Big Hero 6 (2014),115617,77
Whiplash (2014),112552,77
"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)",3996,78
"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",1348,78
Yes Man (2008),64969,78
Grave of the Fireflies (Hotaru no haka) (1988),5690,78
We're the Millers (2013),104211,78
28 Weeks Later (2007),53000,78
Road Trip (2000),3617,78
Elysium (2013),103253,78
A Million Ways to Die in the West (2014),111743,78
Divergent (2014),108190,78
Mars Attacks! (1996),1391,78
Despicable Me 2 (2013),103335,79
"Other Guys, The (2010)",79592,79
Blades of Glory (2007),52245,79
Walk the Line (2005),40819,79
Kill Bill: Vol. 1 (2003),6874,79
Dirty Rotten Scoundrels (1988),4499,79
Striptease (1996),762,79
About a Boy (2002),5377,79
"Producers, The (1968)",2300,79
Silver Linings Playbook (2012),97921,79
"Hangover Part II, The (2011)",86911,79
Get Smart (2008),60126,80
"Bourne Ultimatum, The (2007)",54286,80
Limitless (2011),84152,80
Death to Smoochy (2002),5265,80
Nacho Libre (2006),45666,80
Nell (1994),282,80
Philadelphia (1993),508,80
Showgirls (1995),193,80
"Departed, The (2006)",48516,80
Garden State (2004),8784,80
Double Jeopardy (1999),2881,80
Up in the Air (2009),72011,81
Neighbors (2014),111113,81
"Recruit, The (2003)",6059,81
Grave of the Fireflies (Hotaru no haka) (1988),5690,81
Bridesmaids (2011),86833,81
3:10 to Yuma (2007),54997,81
"Devil Wears Prada, The (2006)",45720,81
"Dreamers, The (2003)",7265,81
"Man Who Wasn't There, The (2001)",4881,81
Annie (1982),4039,81
12 Years a Slave (2013),105844,81
"Pursuit of Happyness, The (2006)",47099,82
Highlander (1986),1275,82
Iron Man 2 (2010),77561,82
"Ugly Truth, The (2009)",70183,82
"Social Network, The (2010)",80463,82
Holes (2003),6297,82
"Fast and the Furious: Tokyo Drift, The (Fast and the Furious 3, The) (2006)",46335,82
"Serious Man, A (2009)",71464,82
Across the Universe (2007),54190,82
"Phantom of the Opera, The (2004)",30816,82
Sweet Home Alabama (2002),5620,82
"Adventures of Tintin, The (2011)",90746,83
"I Love You, Man (2009)",67087,83
"Mist, The (2007)",56145,83
Snakes on a Plane (2006),46965,83
Scary Movie 4 (2006),44972,83
American Wedding (American Pie 3) (2003),6586,83
Bend It Like Beckham (2002),6218,83
"Town, The (2010)",80489,83
Scary Movie 2 (2001),4388,83
Gattaca (1997),1653,83
"Lost Boys, The (1987)",4128,83
Rocky Balboa (2006),49651,84
The Queen (2006),47629,84
Babel (2006),46723,84
"Hitchhiker's Guide to the Galaxy, The (2005)",33004,84
"Scanner Darkly, A (2006)",27904,84
Star Wars: Episode III - Revenge of the Sith (2005),33493,84
Cinderella Man (2005),33660,84
Primer (2004),8914,84
Super Size Me (2004),8464,84
"Incredibles, The (2004)",8961,84
Enter the Dragon (1973),7482,84
Kindergarten Cop (1990),7004,85
The Machinist (2004),8950,85
National Treasure (2004),8972,85
Anchorman: The Legend of Ron Burgundy (2004),8641,85
"Incredibles, The (2004)",8961,85
"Village, The (2004)",8783,85
Cars (2006),45517,85
Over the Hedge (2006),45431,85
Laputa: Castle in the Sky (Tenkû no shiro Rapyuta) (1986),6350,85
Bad Santa (2003),6957,85
48 Hrs. (1982),5049,85
Jack Reacher (2012),99112,86
How to Train Your Dragon (2010),76093,86
Next (2007),51412,86
Pride & Prejudice (2005),40629,86
Intolerable Cruelty (2003),6873,86
Million Dollar Baby (2004),30707,86
Hancock (2008),60074,86
Vicky Cristina Barcelona (2008),60950,86
"Science of Sleep, The (La science des rêves) (2006)",48082,86
Planet of the Apes (2001),4643,86
Joe Dirt (2001),4247,86
The Devil's Advocate (1997),1645,87
American Hustle (2013),106916,87
Kick-Ass 2 (2013),104241,87
This Means War (2012),93326,87
Kung Fu Panda 2 (2011),87222,87
Thor (2011),86332,87
Captain America: The First Avenger (2011),88140,87
Adventureland (2009),67734,87
Madagascar: Escape 2 Africa (2008),62999,87
Jurassic World (2015),117529,87
Pineapple Express (2008),61024,87
Live Free or Die Hard (2007),53972,88
Saw II (2005),39446,88
Cinderella Man (2005),33660,88
"Aviator, The (2004)",30812,88
Eternal Sunshine of the Spotless Mind (2004),7361,88
Elysium (2013),103253,88
Planet of the Apes (2001),4643,88
Phantasm (1979),2901,88
Tequila Sunrise (1988),2802,88
X-Men Origins: Wolverine (2009),68319,88
Batman & Robin (1997),1562,88
Single White Female (1992),3274,89
Hook (1991),3489,89
High Fidelity (2000),3481,89
Parenthood (1989),3526,89
Diner (1982),3543,89
"Virgin Suicides, The (1999)",3556,89
"Hustler, The (1961)",3468,89
Reindeer Games (2000),3316,89
Misery (1990),3499,89
Shakespeare in Love (1998),2396,89
Boys Don't Cry (1999),2908,89
Captain America: The First Avenger (2011),88140,90
Harry Potter and the Deathly Hallows: Part 1 (2010),81834,90
No Strings Attached (2011),84374,90
"Curious Case of Benjamin Button, The (2008)",64957,90
Seven Pounds (2008),64716,90
Get Smart (2008),60126,90
Milk (2008),63876,90
27 Dresses (2008),56949,90
"King of Kong, The (2007)",54881,90
"10,000 BC (2008)",58293,90
1408 (2007),53953,90
Dracula: Dead and Loving It (1995),12,91
Bio-Dome (1996),65,91
House of Flying Daggers (Shi mian mai fu) (2004),8983,91
Bend It Like Beckham (2002),6218,91
School of Rock (2003),6863,91
"Lock, Stock & Two Smoking Barrels (1998)",2542,91
Ocean's Eleven (2001),4963,91
"March of the Penguins (Marche de l'empereur, La) (2005)",34072,91
Enemy at the Gates (2001),4223,91
Creature Comforts (1989),3429,91
Around the World in 80 Days (1956),952,91
The Imitation Game (2014),116797,92
Man of Steel (2013),103042,92
Ocean's Thirteen (2007),53322,92
Brick (2005),44761,92
"Legally Blonde 2: Red, White & Blonde (2003)",6535,92
Mercury Rising (1998),1833,92
Deep Impact (1998),1876,92
Vanilla Sky (2001),4975,92
Dirty Pretty Things (2002),6552,92
Underworld: Evolution (2006),42738,92
Enemy of the State (1998),2353,92
Iron Man 3 (2013),102125,93
Skyfall (2012),96079,93
Enter the Dragon (1973),7482,93
Signs (2002),5502,93
"Beautiful Mind, A (2001)",4995,93
Apocalypto (2006),48304,93
Police Academy (1984),2378,93
Dogville (2003),7371,93
The Scorpion King (2002),5313,93
Star Trek: First Contact (1996),1356,93
F/X (1986),3763,93
Coraline (2009),66097,94
Bottle Rocket (1996),101,94
Cutthroat Island (1995),15,94
Men of Honor (2000),3980,94
Bowling for Columbine (2002),5669,94
Elysium (2013),103253,94
Coming to America (1988),4489,94
Salt (2010),79293,94
Far from Heaven (2002),5812,94
Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance) (1983),1289,94
Spider-Man (2002),5349,94
Harry Potter and the Deathly Hallows: Part 1 (2010),81834,95
"Chronicles of Narnia: Prince Caspian, The (2008)",59501,95
Aeon Flux (2005),37386,95
Collateral (2004),8798,95
Grave of the Fireflies (Hotaru no haka) (1988),5690,95
Jumper (2008),58025,95
Letters from Iwo Jima (2006),50068,95
Look Who's Talking (1989),4621,95
Charlie's Angels (2000),3977,95
Batman & Robin (1997),1562,95
Legends of the Fall (1994),266,95
Wreck-It Ralph (2012),97913,96
"Blind Side, The  (2009)",72641,96
Children of Men (2006),48774,96
"Constant Gardener, The (2005)",36517,96
"Magnificent Seven, The (1960)",4327,96
American Splendor (2003),6620,96
Dead Man (1995),714,96
Super Troopers (2001),5110,96
Willow (1988),2193,96
Finding Neverland (2004),8970,96
Harry Potter and the Deathly Hallows: Part 1 (2010),81834,96
Anchorman 2: The Legend Continues (2013),107348,97
No Strings Attached (2011),84374,97
Mulholland Drive (2001),4848,97
I Now Pronounce You Chuck and Larry (2007),54004,97
Mission: Impossible III (2006),45186,97
"Lord of the Rings: The Return of the King, The (2003)",7153,97
Eraser (1996),786,97
"Wolverine, The (2013)",103772,97
"Imaginarium of Doctor Parnassus, The (2009)",69951,97
"I Love You, Man (2009)",67087,97
Secretary (2002),5617,97
"Adventures of Tintin, The (2011)",90746,98
Ghost Rider (2007),51077,98
Blues Brothers 2000 (1998),1772,98
Life of Pi (2012),97938,98
Clash of the Titans (2010),76175,98
"Good Night, and Good Luck. (2005)",39292,98
Talladega Nights: The Ballad of Ricky Bobby (2006),46970,98
Pirates of the Caribbean: At World's End (2007),53125,98
"Bourne Legacy, The (2012)",91535,98
Body of Lies (2008),62374,98
Scary Movie 4 (2006),44972,98
Ace Ventura: When Nature Calls (1995),19,99
John Wick (2014),115149,99
Underworld (2003),6754,99
Enter the Dragon (1973),7482,99
Adaptation (2002),5902,99
X-Men Origins: Wolverine (2009),68319,99
Coraline (2009),66097,99
"Rescuers, The (1977)",2090,99
Anastasia (1997),1688,99
8 Mile (2002),5810,99
Equilibrium (2002),5903,99
Quantum of Solace (2008),63113,100
You Don't Mess with the Zohan (2008),59900,100
Harold & Kumar Escape from Guantanamo Bay (2008),59022,100
Accepted (2006),47518,100
Déjà Vu (Deja Vu) (2006),49278,100
Letters from Iwo Jima (2006),50068,100
Eragon (2006),49649,100
"Break-Up, The (2006)",45501,100
Jarhead (2005),40278,100
Hard Candy (2005),44974,100
Capote (2005),37741,100
Zero Dark Thirty (2012),98961,101
Skyfall (2012),96079,101
Bridesmaids (2011),86833,101
"Other Guys, The (2010)",79592,101
Inside Job (2010),80906,101
"A-Team, The (2010)",78469,101
Get Smart (2008),60126,101
Jumper (2008),58025,101
National Treasure: Book of Secrets (2007),56775,101
Ratatouille (2007),50872,101
Kung Fu Hustle (Gong fu) (2004),31878,101
Four Rooms (1995),18,102
Boomerang (1992),122,102
Coraline (2009),66097,102
Far from Heaven (2002),5812,102
Bowling for Columbine (2002),5669,102
Birdman: Or (The Unexpected Virtue of Ignorance) (2014),112183,102
Seven Pounds (2008),64716,102
Dawn of the Dead (1978),7387,102
Shaolin Soccer (Siu lam juk kau) (2001),6618,102
Jackass: The Movie (2002),5785,102
Spider-Man (2002),5349,102
Pirates of the Caribbean: Dead Man's Chest (2006),45722,103
Love Actually (2003),6942,103
"Recruit, The (2003)",6059,103
Idiocracy (2006),47997,103
Saw II (2005),39446,103
Madagascar (2005),33615,103
Wedding Crashers (2005),34162,103
Bewitched (2005),33836,103
Dodgeball: A True Underdog Story (2004),8528,103
Resident Evil: Apocalypse (2004),8861,103
Saved! (2004),8366,103
Monster (2003),7160,104
King Kong (2005),41569,104
Men in Black (a.k.a. MIB) (1997),1580,104
Hulk (2003),6534,104
G.I. Jane (1997),1586,104
Julie & Julia (2009),70293,104
"Incredible Hulk, The (2008)",60040,104
Charlie and the Chocolate Factory (2005),30793,104
House of Flying Daggers (Shi mian mai fu) (2004),8983,104
"Princess and the Frog, The (2009)",72737,104
Pineapple Express (2008),61024,104
Four Rooms (1995),18,105
Rumble in the Bronx (Hont faan kui) (1995),112,105
Napoleon Dynamite (2004),8376,105
"Animatrix, The (2003)",27660,105
"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)",6541,105
Far from Heaven (2002),5812,105
Scary Movie (2000),3785,105
Madagascar (2005),33615,105
Ghost World (2001),4641,105
John Q (2002),5108,105
Dogville (2003),7371,105
The Hobbit: The Battle of the Five Armies (2014),118696,106
Boyhood (2014),112290,106
Life of Pi (2012),97938,106
"Fountain, The (2006)",48043,106
"Sum of All Fears, The (2002)",5400,106
Universal Soldier (1992),2808,106
Mission: Impossible (1996),648,106
Mortal Kombat (1995),44,106
Strangers on a Train (1951),2186,106
Akira (1988),1274,106
"Outsiders, The (1983)",2114,106
Zero Dark Thirty (2012),98961,107
Blades of Glory (2007),52245,107
"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The (2005)",41566,107
Flubber (1997),1702,107
Serendipity (2001),4823,107
"I Love You, Man (2009)",67087,107
Secretary (2002),5617,107
Anchorman 2: The Legend Continues (2013),107348,107
Shooter (2007),51935,107
"Golden Child, The (1986)",2735,107
No Strings Attached (2011),84374,107
"Green Hornet, The (2011)",83349,108
Date Night (2010),76293,108
"Other Guys, The (2010)",79592,108
Hancock (2008),60074,108
"Incredible Hulk, The (2008)",60040,108
Jumper (2008),58025,108
Mamma Mia! (2008),60397,108
30 Days of Night (2007),55282,108
Spider-Man 3 (2007),52722,108
Shoot 'Em Up (2007),54999,108
Hot Fuzz (2007),51255,108
Inside Job (2010),80906,109
No Strings Attached (2011),84374,109
Transformers: Revenge of the Fallen (2009),69526,109
"Curious Case of Benjamin Button, The (2008)",64957,109
Zack and Miri Make a Porno (2008),62434,109
Role Models (2008),63131,109
Shrek the Third (2007),53121,109
Eragon (2006),49649,109
Flags of Our Fathers (2006),48783,109
Match Point (2005),41285,109
Ultraviolet (2006),43928,109
Up Close and Personal (1996),140,110
Money Train (1995),20,110
28 Weeks Later (2007),53000,110
Nausicaä of the Valley of the Wind (Kaze no tani no Naushika) (1984),7099,110
xXx (2002),5507,110
Harry Potter and the Order of the Phoenix (2007),54001,110
Kiss Kiss Bang Bang (2005),38061,110
Kingdom of Heaven (2005),33162,110
Million Dollar Baby (2004),30707,110
"French Connection, The (1971)",1953,110
Starsky & Hutch (2004),7325,110
Charlie and the Chocolate Factory (2005),30793,111
Girl with a Pearl Earring (2003),7151,111
Secret Window (2004),7347,111
Phone Booth (2002),6281,111
We Were Soldiers (2002),5152,111
Mississippi Burning (1988),4326,111
"Conversation, The (1974)",3730,111
Small Time Crooks (2000),3618,111
American Graffiti (1973),3363,111
Breaking Away (1979),3359,111
City Lights (1931),3307,111
This Is the End (2013),102123,112
Prince of Persia: The Sands of Time (2010),78105,112
Blades of Glory (2007),52245,112
Walk the Line (2005),40819,112
Kill Bill: Vol. 1 (2003),6874,112
Star Wars: Episode II - Attack of the Clones (2002),5378,112
Twins (1988),4558,112
Avatar (2009),72998,112
Mamma Mia! (2008),60397,112
Homeward Bound II: Lost in San Francisco (1996),609,112
Saving Silverman (Evil Woman) (2001),4149,112
"Ugly Truth, The (2009)",70183,113
Dr. Horrible's Sing-Along Blog (2008),66934,113
"Wrestler, The (2008)",64839,113
"Simpsons Movie, The (2007)",54272,113
Superbad (2007),54503,113
How the Grinch Stole Christmas! (1966),52435,113
I Now Pronounce You Chuck and Larry (2007),54004,113
Pirates of the Caribbean: Dead Man's Chest (2006),45722,113
Happy Feet (2006),49274,113
"Last King of Scotland, The (2006)",48738,113
Transporter 2 (2005),36519,113
Pitch Perfect (2012),96588,114
Spy (2015),134368,114
Jurassic World (2015),117529,114
Guardians of the Galaxy (2014),112852,114
Captain America: Civil War (2016),122920,114
Oblivion (2013),101864,114
Cloud Atlas (2012),97752,114
127 Hours (2010),81562,114
30 Days of Night (2007),55282,114
"Maze Runner, The (2014)",114180,114
Avengers: Age of Ultron (2015),122892,114
Mad Max (1979),3702,115
Alien³ (a.k.a. Alien 3) (1992),1320,115
Argo (2012),97304,115
Hellboy II: The Golden Army (2008),57640,115
Django Unchained (2012),99114,115
Secret Window (2004),7347,115
Juno (2007),56367,115
"Mothman Prophecies, The (2002)",5065,115
Shallow Hal (2001),4890,115
Spider-Man (2002),5349,115
Mission: Impossible - Ghost Protocol (2011),91630,115
"Book of Eli, The (2010)",73321,116
Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),5459,116
Star Trek (2009),68358,116
(500) Days of Summer (2009),69757,116
Harry Potter and the Order of the Phoenix (2007),54001,116
No Country for Old Men (2007),55820,116
Enchanted (2007),56152,116
Gone Baby Gone (2007),55290,116
Grindhouse (2007),52281,116
The Queen (2006),47629,116
Hot Fuzz (2007),51255,116
Sex and the City (2008),59725,117
GoldenEye (1995),10,117
"Postman, The (Postino, Il) (1994)",58,117
P.S. I Love You (2007),56941,117
"Mist, The (2007)",56145,117
Julie & Julia (2009),70293,117
"Book of Eli, The (2010)",73321,117
"Hurricane, The (1999)",3178,117
Night at the Museum (2006),46972,117
Crank (2006),47200,117
"Da Vinci Code, The (2006)",45447,117
Eastern Promises (2007),55118,118
Monsters University (2013),103141,118
Captain America: The Winter Soldier (2014),110102,118
Man of Steel (2013),103042,118
WALL·E (2008),60069,118
Jackass: The Movie (2002),5785,118
Evan Almighty (2007),53993,118
Sherlock Holmes (2009),73017,118
"March of the Penguins (Marche de l'empereur, La) (2005)",34072,118
Mr. & Mrs. Smith (2005),33679,118
Spanglish (2004),27808,118
Toy Story 3 (2010),78499,119
The Scorpion King (2002),5313,119
Pineapple Express (2008),61024,119
Little Miss Sunshine (2006),46578,119
Wallace & Gromit: A Close Shave (1995),745,119
"Triplets of Belleville, The (Les triplettes de Belleville) (2003)",6773,119
American Gangster (2007),55765,119
"I Love You, Man (2009)",67087,119
Tropic Thunder (2008),61132,119
Up Close and Personal (1996),140,119
Four Rooms (1995),18,119
Identity (2003),6323,120
Reality Bites (1994),372,120
Million Dollar Baby (2004),30707,120
Avengers: Age of Ultron (2015),122892,120
"Wedding Planner, The (2001)",4069,120
Pacific Rim (2013),103228,120
Star Trek V: The Final Frontier (1989),1373,120
Ocean's Thirteen (2007),53322,120
"Lives of Others, The (Das leben der Anderen) (2006)",44555,120
